tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
10506	Paramecium bursaria Chlorella virus 1	10971123	0	live	A461R	PBCV1_A461R	hypothetical protein				NC_000852.5	222723	222956	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971122	0	live	a448aL	PBCV1_a448aL	hypothetical protein				NC_000852.5	217787	217930	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971121	0	live	A447aR	PBCV1_A447aR	hypothetical protein				NC_000852.5	217321	217458	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971120	0	live	A439aR	PBCV1_A439aR	hypothetical protein				NC_000852.5	213465	213635	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971119	0	live	A437aR	PBCV1_A437aR	hypothetical protein				NC_000852.5	212700	212852	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971117	0	live	a434aR	PBCV1_a434aR	hypothetical protein				NC_000852.5	212284	212472	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971116	0	live	a433aR	PBCV1_a433aR	hypothetical protein				NC_000852.5	212149	212283	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971115	0	live	A422aR	PBCV1_A422aR	hypothetical protein				NC_000852.5	206324	206515	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971114	0	live	A404aL	PBCV1_A404aL	hypothetical protein				NC_000852.5	197020	197178	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971113	0	live	a398aR	PBCV1_a398aR	hypothetical protein				NC_000852.5	193188	193367	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971112	0	live	a395bL	PBCV1_a395bL	hypothetical protein				NC_000852.5	191872	192009	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971111	0	live	A395aL	PBCV1_A395aL	hypothetical protein				NC_000852.5	191755	191877	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971110	0	live	a393aL	PBCV1_a393aL	hypothetical protein				NC_000852.5	191066	191200	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971109	0	live	a384cR	PBCV1_a384cR	hypothetical protein				NC_000852.5	188097	188243	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971108	0	live	A384bL	PBCV1_A384bL	hypothetical protein				NC_000852.5	188031	188213	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971107	0	live	A384aL	PBCV1_A384aL	hypothetical protein				NC_000852.5	187904	188092	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971106	0	live	a384R	PBCV1_a384R	hypothetical protein				NC_000852.5	187752	187964	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971105	0	live	a351aL	PBCV1_a351aL	hypothetical protein				NC_000852.5	174738	174869	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971104	0	live	a350aR	PBCV1_a350aR	hypothetical protein				NC_000852.5	173627	173761	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971103	0	live	a348aR	PBCV1_a348aR	hypothetical protein				NC_000852.5	172752	172907	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971102	0	live	a341bR	PBCV1_a341bR	hypothetical protein				NC_000852.5	170404	170562	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971101	0	live	a334L	PBCV1_a334L	hypothetical protein				NC_000852.5	168037	168306	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971100	0	live	a329cR	PBCV1_a329cR	hypothetical protein				NC_000852.5	166204	166389	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971099	0	live	A329bR	PBCV1_A329bR	hypothetical protein				NC_000852.5	166040	166225	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971094	0	live	a329aL	PBCV1_a329aL	hypothetical protein				NC_000852.5	165515	165649	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918480	0	live	A363R	PBCV1_A363R	hypothetical protein				NC_000852.5	177696	181235	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918474	0	live	a365L	PBCV1_a365L	hypothetical protein				NC_000852.5	180919	181209	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918468	0	live	a057R	PBCV1_a057R	hypothetical protein				NC_000852.5	31034	31447	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918466	0	live	a529L	PBCV1_a529L	hypothetical protein				NC_000852.5	251934	252152	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918462	0	live	a547R	PBCV1_a547R	hypothetical protein				NC_000852.5	262104	262337	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918458	0	live	A259L	PBCV1_A259L	hypothetical protein				NC_000852.5	132088	132612	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918457	0	live	a258R	PBCV1_a258R	hypothetical protein				NC_000852.5	131760	132011	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918456	0	live	A256/257L	PBCV1_A256/257L	hypothetical protein				NC_000852.5	129608	132121	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918454	0	live	a307aR	PBCV1_a307aR	hypothetical protein				NC_000852.5	154921	155163	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918451	0	live	a259bR	PBCV1_a259bR	hypothetical protein				NC_000852.5	132647	132847	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918449	0	live	a307R	PBCV1_a307R	hypothetical protein				NC_000852.5	154685	154921	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918447	0	live	a240L	PBCV1_a240L	hypothetical protein				NC_000852.5	117770	117967	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918444	0	live	a259aR	PBCV1_a259aR	hypothetical protein				NC_000852.5	132433	132675	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918443	0	live	a252aL	PBCV1_a252aL	hypothetical protein				NC_000852.5	128124	128378	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918439	0	live	A337L	PBCV1_A337L	hypothetical protein				NC_000852.5	169024	169632	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918438	0	live	a336R	PBCV1_a336R	hypothetical protein				NC_000852.5	168608	168865	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918437	0	live	a335R	PBCV1_a335R	hypothetical protein				NC_000852.5	168067	168291	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918435	0	live	A246R	PBCV1_A246aR	hypothetical protein				NC_000852.5	122469	122810	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918431	0	live	a325R	PBCV1_a325R	hypothetical protein				NC_000852.5	161385	161609	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918427	0	live	a525R	PBCV1_a525R	hypothetical protein				NC_000852.5	250527	250727	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918426	0	live	a038R	PBCV1_a038R	hypothetical protein				NC_000852.5	23584	23823	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918421	0	live	a359L	PBCV1_a359L	hypothetical protein				NC_000852.5	177293	177460	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918415	0	live	a524L	PBCV1_a524L	hypothetical protein				NC_000852.5	250420	250743	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918410	0	live	a522R	PBCV1_a522R	hypothetical protein				NC_000852.5	249954	250226	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918409	0	live	A521L	PBCV1_A521L	hypothetical protein				NC_000852.5	249093	249722	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918401	0	live	a514L	PBCV1_a514L	hypothetical protein				NC_000852.5	246105	246539	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918400	0	live	a513R	PBCV1_a513R	hypothetical protein				NC_000852.5	245138	245500	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918398	0	live	a516R	PBCV1_a516R	hypothetical protein				NC_000852.5	246416	246622	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918397	0	live	a515L	PBCV1_a515L	hypothetical protein				NC_000852.5	246172	246783	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918395	0	live	A341L	PBCV1_A341L	hypothetical protein				NC_000852.5	169952	170359	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918394	0	live	a340R	PBCV1_a340R	hypothetical protein				NC_000852.5	169567	169845	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918392	0	live	a507R	PBCV1_a507R	hypothetical protein				NC_000852.5	243634	244194	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918389	0	live	a294R	PBCV1_a294R	hypothetical protein				NC_000852.5	149926	150150	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918386	0	live	A333L	PBCV1_A333L	hypothetical protein				NC_000852.5	167765	168937	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918384	0	live	a509R	PBCV1_a509R	hypothetical protein				NC_000852.5	244423	244728	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918379	0	live	a688L	PBCV1_a688L	hypothetical protein				NC_000852.5	328378	328593	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918376	0	live	a036R	PBCV1_a036R	hypothetical protein				NC_000852.5	22696	23037	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918375	0	live	A512R	PBCV1_A512R	hypothetical protein				NC_000852.5	245005	247419	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918374	0	live	a511L	PBCV1_a511L	hypothetical protein				NC_000852.5	244999	245220	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918373	0	live	a244L	PBCV1_a244L	hypothetical protein				NC_000852.5	121832	122065	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918369	0	live	a685R	PBCV1_a685R	hypothetical protein				NC_000852.5	326990	327232	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918364	0	live	a343R	PBCV1_a343R	hypothetical protein				NC_000852.5	170839	171099	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918362	0	live	A500L	PBCV1_A500L	hypothetical protein				NC_000852.5	240947	242005	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918360	0	live	a681R	PBCV1_a681R	hypothetical protein				NC_000852.5	323857	324081	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918359	0	live	a680R	PBCV1_a680R	hypothetical protein				NC_000852.5	323837	324100	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918353	0	live	a632L	PBCV1_a632L	hypothetical protein				NC_000852.5	304759	304977	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918348	0	live	A548L	PBCV1_A548L	hypothetical protein				NC_000852.5	263043	264530	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918346	0	live	a184L	PBCV1_a184L	hypothetical protein				NC_000852.5	94120	94470	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918343	0	live	a300R	PBCV1_a300R	hypothetical protein				NC_000852.5	152796	153026	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918339	0	live	a302R	PBCV1_a302R	hypothetical protein				NC_000852.5	153359	153781	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918338	0	live	A212R	PBCV1_A212R	hypothetical protein				NC_000852.5	107615	107782	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918320	0	live	A262/263L	PBCV1_A262/263L	hypothetical protein				NC_000852.5	134966	135736	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918306	0	live	A312L	PBCV1_A312L	hypothetical protein				NC_000852.5	156056	156772	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918305	0	live	a311R	PBCV1_a311R	hypothetical protein				NC_000852.5	155572	155823	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918303	0	live	A255R	PBCV1_A255R	hypothetical protein				NC_000852.5	129169	129615	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918294	0	live	a376R	PBCV1_a376R	hypothetical protein				NC_000852.5	184910	185101	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918284	0	live	a269R	PBCV1_a269R	hypothetical protein				NC_000852.5	137259	137465	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918283	0	live	a346L	PBCV1_a346L	hypothetical protein				NC_000852.5	172288	172515	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918281	0	live	A315L	PBCV1_A315L	hypothetical protein				NC_000852.5	157545	158285	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918278	0	live	A254R	PBCV1_A254R	hypothetical protein				NC_000852.5	128650	129126	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918270	0	live	A356R	PBCV1_A356R	hypothetical protein				NC_000852.5	176506	176829	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918268	0	live	A354R	PBCV1_A354R	hypothetical protein				NC_000852.5	175590	176627	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918265	0	live	a268R	PBCV1_a268R	hypothetical protein				NC_000852.5	137001	137216	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918264	0	live	A267L	PBCV1_A267L	hypothetical protein				NC_000852.5	136638	137582	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918262	0	live	a374L	PBCV1_a374L	hypothetical protein				NC_000852.5	184016	184279	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918257	0	live	A316R	PBCV1_A316R	hypothetical protein				NC_000852.5	158346	159662	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918253	0	live	a030R	PBCV1_a030R	hypothetical protein				NC_000852.5	18185	18721	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918250	0	live	a170L	PBCV1_a170L	hypothetical protein				NC_000852.5	86990	87259	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918233	0	live	A162L	PBCV1_A162L	hypothetical protein				NC_000852.5	81717	82952	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918232	0	live	A122/123R	PBCV1_A122/123R	hypothetical protein				NC_000852.5	62145	66176	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918229	0	live	a679L	PBCV1_a679L	hypothetical protein				NC_000852.5	323776	324060	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918225	0	live	a463L	PBCV1_a463L	hypothetical protein				NC_000852.5	222822	223397	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918224	0	live	a650L	PBCV1_a650L	hypothetical protein				NC_000852.5	313404	313667	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918218	0	live	A462R	PBCV1_A462R	hypothetical protein				NC_000852.5	222749	222964	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918217	0	live	a460R	PBCV1_a460R	hypothetical protein				NC_000852.5	221801	222037	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918216	0	live	a179L	PBCV1_a179L	hypothetical protein				NC_000852.5	91201	91530	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918215	0	live	A646L	PBCV1_A646L	hypothetical protein				NC_000852.5	311460	312011	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918210	0	live	a652R	PBCV1_a652R	hypothetical protein				NC_000852.5	313924	314151	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918207	0	live	A686L	PBCV1_A686L	hypothetical protein				NC_000852.5	327318	327806	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918204	0	live	a031R	PBCV1_a031R	hypothetical protein				NC_000852.5	18755	19030	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918198	0	live	a653R	PBCV1_a653R	hypothetical protein				NC_000852.5	314450	314647	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918187	0	live	a660R	PBCV1_a660R	hypothetical protein				NC_000852.5	316179	316511	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918185	0	live	a474R	PBCV1_a474R	hypothetical protein				NC_000852.5	228377	228694	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918182	0	live	a542R	PBCV1_a542R	hypothetical protein				NC_000852.5	259347	259565	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918177	0	live	a663R	PBCV1_a663R	hypothetical protein				NC_000852.5	317095	317334	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918176	0	live	a661R	PBCV1_a661R	hypothetical protein				NC_000852.5	316543	316851	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918175	0	live	A672R	PBCV1_A672R	hypothetical protein				NC_000852.5	321095	321730	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918167	0	live	a576R	PBCV1_a576R	hypothetical protein				NC_000852.5	278403	278624	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918166	0	live	a573L	PBCV1_a573L	hypothetical protein				NC_000852.5	276965	277174	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918165	0	live	a477L	PBCV1_a477L	hypothetical protein				NC_000852.5	229906	230127	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918163	0	live	a475R	PBCV1_a475R	hypothetical protein				NC_000852.5	229048	229320	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918162	0	live	a569R	PBCV1_a569R	hypothetical protein				NC_000852.5	275519	275773	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918159	0	live	A486L	PBCV1_A486L	hypothetical protein				NC_000852.5	234401	234859	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918154	0	live	a483L	PBCV1_a483L	hypothetical protein				NC_000852.5	233160	233375	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918153	0	live	a580R	PBCV1_a580R	hypothetical protein				NC_000852.5	279643	279864	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918152	0	live	a578L	PBCV1_a578L	hypothetical protein				NC_000852.5	279248	279379	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918149	0	live	a562R	PBCV1_a562R	hypothetical protein				NC_000852.5	270374	270571	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918146	0	live	a673L	PBCV1_a673L	hypothetical protein				NC_000852.5	321782	321988	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918145	0	live	a671L	PBCV1_a671L	hypothetical protein				NC_000852.5	320837	321130	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918144	0	live	a489R	PBCV1_a489R	hypothetical protein				NC_000852.5	235651	236019	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918142	0	live	a487R	PBCV1_a487R	hypothetical protein				NC_000852.5	234667	234864	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918139	0	live	a496L	PBCV1_a496L	hypothetical protein				NC_000852.5	240270	240482	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918138	0	live	A495R	PBCV1_A495R	hypothetical protein				NC_000852.5	239737	240402	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918136	0	live	a553L	PBCV1_a553L	hypothetical protein				NC_000852.5	265624	265839	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918135	0	live	a675L	PBCV1_a675L	hypothetical protein				NC_000852.5	321966	322334	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918133	0	live	a013L	PBCV1_a013L	hypothetical protein				NC_000852.5	8230	8571	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918126	0	live	a599R	PBCV1_a599R	hypothetical protein				NC_000852.5	287117	287656	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918125	0	live	a597L	PBCV1_a597L	hypothetical protein				NC_000852.5	286822	287118	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918119	0	live	a606L	PBCV1_a606L	hypothetical protein				NC_000852.5	290452	290796	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918118	0	live	A593R	PBCV1_A593R	hypothetical protein				NC_000852.5	285694	286593	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918117	0	live	a591L	PBCV1_a591L	hypothetical protein				NC_000852.5	285284	285451	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918115	0	live	a615R	PBCV1_a615R	hypothetical protein				NC_000852.5	293917	294117	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918112	0	live	a056L	PBCV1_a056L	hypothetical protein				NC_000852.5	30289	30603	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918110	0	live	a611R	PBCV1_a611R	hypothetical protein				NC_000852.5	292639	292863	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918086	0	live	A440L	PBCV1_A440L	hypothetical protein				NC_000852.5	213625	213891	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918080	0	live	A397R	PBCV1_A397R	hypothetical protein				NC_000852.5	192530	192988	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918079	0	live	A396L	PBCV1_A396L	hypothetical protein				NC_000852.5	191899	192357	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918077	0	live	a015L	PBCV1_a015L	hypothetical protein				NC_000852.5	8863	9411	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918075	0	live	a393L	PBCV1_a393L	hypothetical protein				NC_000852.5	190818	191015	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918063	0	live	a419R	PBCV1_a419R	hypothetical protein				NC_000852.5	204434	204646	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918062	0	live	a409R	PBCV1_a409R	hypothetical protein				NC_000852.5	199700	199948	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918058	0	live	A602L	PBCV1_A602L	hypothetical protein				NC_000852.5	288531	289136	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918055	0	live	A590L	PBCV1_A590L	hypothetical protein				NC_000852.5	284145	285191	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918051	0	live	a418R	PBCV1_a418R	hypothetical protein				NC_000852.5	203704	203943	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918049	0	live	a433R	PBCV1_a433R	hypothetical protein				NC_000852.5	211961	212302	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918047	0	live	A431L	PBCV1_A431L	hypothetical protein				NC_000852.5	211513	211713	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918046	0	live	A428L	PBCV1_A428L	hypothetical protein				NC_000852.5	208133	208570	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918036	0	live	a406L	PBCV1_a406L	hypothetical protein				NC_000852.5	198489	198689	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918033	0	live	a425L	PBCV1_a425L	hypothetical protein				NC_000852.5	207176	207364	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918030	0	live	a434L	PBCV1_a434L	hypothetical protein				NC_000852.5	212280	212450	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918028	0	live	A422R	PBCV1_A422R	hypothetical protein				NC_000852.5	205267	206259	plus	0		
10506	Paramecium bursaria Chlorella virus 1	918027	0	live	a068L	PBCV1_a068L	hypothetical protein				NC_000852.5	37375	37677	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918017	0	live	a186L	PBCV1_a186L	hypothetical protein				NC_000852.5	94966	95220	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918015	0	live	A061L	PBCV1_A061L	hypothetical protein				NC_000852.5	33529	34158	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918012	0	live	A176L	PBCV1_A176L	hypothetical protein				NC_000852.5	90180	90413	minus	0		
10506	Paramecium bursaria Chlorella virus 1	918006	0	live	a178L	PBCV1_a178L	hypothetical protein				NC_000852.5	90915	91160	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917999	0	live	a097R	PBCV1_a097R	hypothetical protein				NC_000852.5	50678	50893	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917995	0	live	a017L	PBCV1_a017L	hypothetical protein				NC_000852.5	11371	11571	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917992	0	live	a074L	PBCV1_a074L	hypothetical protein				NC_000852.5	38660	38863	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917990	0	live	a211R	PBCV1_a211R	hypothetical protein				NC_000852.5	107223	107546	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917983	0	live	a147L	PBCV1_a147L	hypothetical protein				NC_000852.5	75882	76655	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917982	0	live	a023R	PBCV1_a023R	hypothetical protein				NC_000852.5	15482	15706	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917980	0	live	a033R	PBCV1_a033R	hypothetical protein				NC_000852.5	20189	20428	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917979	0	live	A007/008L	PBCV1_A007/008L	hypothetical protein				NC_000852.5	3292	4701	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917975	0	live	a065L	PBCV1_a065L	hypothetical protein				NC_000852.5	35265	35510	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917956	0	live	a160L	PBCV1_a160L	hypothetical protein				NC_000852.5	81257	81751	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917947	0	live	A628L	PBCV1_A628L	hypothetical protein				NC_000852.5	303158	303451	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917946	0	live	a024R	PBCV1_a024R	hypothetical protein				NC_000852.5	15770	16132	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917943	0	live	A658R	PBCV1_A658R	hypothetical protein				NC_000852.5	315740	316027	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917932	0	live	a059L	PBCV1_a059L	hypothetical protein				NC_000852.5	31779	32003	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917929	0	live	A175R	PBCV1_A175R	hypothetical protein				NC_000852.5	89974	90183	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917926	0	live	a146L	PBCV1_a146L	hypothetical protein				NC_000852.5	75752	76006	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917922	0	live	a095R	PBCV1_a095R	hypothetical protein				NC_000852.5	50014	50232	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917921	0	live	a183L	PBCV1_a183L	hypothetical protein				NC_000852.5	93624	93854	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917920	0	live	a006L	PBCV1_a006L	hypothetical protein				NC_000852.5	2393	2611	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917919	0	live	a012R	PBCV1_a012R	hypothetical protein				NC_000852.5	7897	8190	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917913	0	live	A174L	PBCV1_A174L	hypothetical protein				NC_000852.5	89941	90138	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917912	0	live	A138R	PBCV1_A138R	hypothetical protein				NC_000852.5	71880	72701	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917910	0	live	a083R	PBCV1_a083R	hypothetical protein				NC_000852.5	43791	44063	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917905	0	live	a594R	PBCV1_a594R	hypothetical protein				NC_000852.5	286070	286420	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917902	0	live	a082R	PBCV1_a082R	hypothetical protein				NC_000852.5	43760	43975	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917896	0	live	a022R	PBCV1_a022R	hypothetical protein				NC_000852.5	14702	15031	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917895	0	live	a046R	PBCV1_a046R	hypothetical protein				NC_000852.5	26720	27220	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917891	0	live	a073L	PBCV1_a073L	hypothetical protein				NC_000852.5	38417	38626	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917888	0	live	a070L	PBCV1_a070L	hypothetical protein				NC_000852.5	37798	38064	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917887	0	live	a019R	PBCV1_a019R	hypothetical protein				NC_000852.5	12869	13519	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917881	0	live	a099L	PBCV1_a099L	hypothetical protein				NC_000852.5	52152	52394	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917878	0	live	a021R	PBCV1_a021R	hypothetical protein				NC_000852.5	14165	14632	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917859	0	live	A165L	PBCV1_A165L	hypothetical protein				NC_000852.5	84486	84935	minus	0		
